beta0,beta1,beta2,chains
-0.6902873021113315,0.7256403105015274,10.227480592462726,1
-1.3040855427109674,0.6958457533769242,10.062832776806353,1
-1.1662960764472456,0.7770819443663486,10.184011383991583,1
-1.5055676298010918,0.7912573638008306,10.063382367690906,1
-1.6571220405878742,0.7915892156360254,10.35547620104525,1
-1.5597284599487085,0.6384653405128625,9.98972883737081,1
-2.077061310066697,0.5216136643310305,10.40983253691668,1
-2.0243897895598604,0.6108687170958507,10.675795862917129,1
-2.4370700861214925,0.5154058371383725,10.690015239472585,1
-2.174043371783356,0.45683319928755173,10.749961238438608,1
-1.6719037282147435,0.4257836027391021,11.191627008939877,1
-2.509655791229573,0.48384538785484904,11.430630232021736,1
-3.5865538827286976,0.3377940732711805,11.281291389360286,1
-3.243012719120406,0.23028951038325213,11.381865951477618,1
-2.9562320883333144,0.017099276694283183,11.609842668096594,1
-2.520946929139143,-0.07304743956794679,11.80070907708387,1
-1.825185578427369,-0.1360169848926464,11.519044815622472,1
-2.2509272101088778,0.04640246321173391,11.419274242936638,1
-2.2942809272050115,-0.00558411875316793,11.361926888411535,1
-2.0760512104216633,0.05565694183775119,11.3504038837909,1
-1.952133470263583,0.08249218734971268,11.692745565022673,1
-2.3776966016216474,0.19763011883702614,11.841400609323607,1
-2.298095098934682,0.10855006508361696,12.01067836672169,1
-2.6171930149708293,0.18969912019666274,12.020554746123453,1
-1.913400265475531,0.19743242403228692,11.917669745699413,1
-2.0118257566986606,0.15624517052926745,11.85540073252667,1
-1.7553920757389339,0.17617839104607055,12.201354815970053,1
-2.5507034308185377,0.21676595477857452,11.965543308503651,1
-2.5058815665571332,0.22391791526697558,11.447281410258519,1
-1.9783116435695707,0.18999081810501853,11.475883255162316,1
-2.238131948109666,0.10232978321364,11.871847225721638,1
-2.5392300774843846,0.21696668429215765,11.856525283919702,1
-2.75505723845206,0.343511800139523,12.043985280938225,1
-2.84301537653322,0.3050199234030896,12.409357324865653,1
-2.979551327035047,0.41676361573640935,12.783486775934115,1
-2.829883841392459,0.45865665771696923,12.647423818552106,1
-3.829478746924699,0.5310661341523201,12.688471737126404,1
-4.197765348260108,0.5314675426815259,12.744224297373796,1
-3.91144414123936,0.5845950817171941,12.686455434687728,1
-3.181998989795984,0.44930417410623347,12.584687678537636,1
-4.18081786482338,0.311714835336003,12.449794163802364,1
-3.022428354953277,0.3490735905073792,12.765649907934794,1
-3.2272772336865048,0.3244620912609649,12.786586671703917,1
-3.370512056621993,0.2573343140362252,12.838040965329107,1
-3.65104647537721,0.28116882468411397,13.061766788420142,1
-3.8740317530646133,0.3535640088007613,13.39215856305823,1
-3.8354551024496506,0.29825184511645597,13.44973985495159,1
-3.5651905183288055,0.26565823255858834,13.600853972267029,1
-3.596979246170557,0.3570718425583958,13.389835371199876,1
-3.303559844181502,0.3905413337692849,13.607366811009024,1
-2.814733525878995,0.41588525308276536,13.548003980131252,1
-3.6811852805187577,0.5520697046651402,13.513035888392691,1
-4.747870759874809,0.31430739820515485,13.171433815166418,1
-5.188066155972899,0.40430052686693646,13.217269584592081,1
-5.1641742666864285,0.32545376528411407,12.825932955927145,1
-5.575122669023607,0.28402578040550686,12.892166617005016,1
-5.829145632871123,0.2701662751014036,12.85462603629816,1
-5.7152970125696845,0.2382698050236857,12.860259596825586,1
-6.856929028345726,0.3633831337988144,12.895826985505314,1
-7.337723952094931,0.26772378783860273,12.910627212513944,1
-6.867059665473769,0.1525681289845488,13.104066518393918,1
-7.395995794028858,0.018822927433972902,13.118680245834183,1
-8.119537310956366,0.16931295572351202,13.06985222470462,1
-8.09605526953792,0.24391021874421565,13.079306543764668,1
-7.076887600288204,0.21639789647330876,12.99183924227788,1
-6.932066322638138,0.3931826903437431,13.100327524569675,1
-7.68164119282605,0.5285977419725163,13.354406570949108,1
-8.096096895701226,0.4925772047719467,13.30070618050721,1
-8.19929656359198,0.4081165586037867,13.586135001995453,1
-8.399612195676843,0.5781762332193873,13.77373225507972,1
-8.935293762440118,0.8080413164194794,13.641359710473921,1
-8.705283402854556,0.9515799982457478,13.532291035820077,1
-9.000659093523918,0.9997356976057541,13.326513034379362,1
-7.3270267386564605,0.9224582959993568,13.757985108088482,1
-6.191290995903128,0.9653996336199496,13.441075415255446,1
-6.074252894816077,0.962261786371336,12.987876100832734,1
-4.928905128985934,0.9975525654708173,12.989310484659983,1
-3.9047875196796817,0.9700667494904265,13.370010612062408,1
-4.592452288339891,0.9978026898006936,13.220841127510434,1
-3.974628663304,1.054568702943532,13.44789287453148,1
-4.150091105337984,1.100216828148989,13.438385441202756,1
-3.860379105976756,1.0790694110795247,13.187765460546107,1
-4.274160618065155,0.9402755764214902,13.06933275374281,1
-4.637291937311779,0.9658459837885397,13.409385035505599,1
-4.995328095078117,0.8515286555475723,13.345202466448264,1
-5.256705689773695,0.8459122196322426,13.533192888302636,1
-5.037297859792987,0.8193101735116826,13.367137757614277,1
-4.638504767327464,0.7909379697046843,13.511664640225543,1
-5.1511037341866315,0.7830194697691012,13.482338665877519,1
-5.160249859647343,0.8444548213678644,13.808778863890796,1
-4.8955924158876245,0.8954146608892775,14.113242413931712,1
-3.983629962757444,1.0504225179239728,14.282508079613997,1
-4.121892376369496,1.012817481813925,14.355241449617237,1
-3.0589854978879636,0.9302199647312474,14.517693712282473,1
-2.7355624214698864,0.9320570295367575,14.797004498818374,1
-2.2956713773454402,0.940526337842198,14.433066745063352,1
-2.537752153127747,0.8925533156880807,14.429888066782853,1
-2.5763437130757243,0.8606766659302254,14.46444663147447,1
-2.6600227232406644,1.007558875478624,14.292602672632064,1
-2.1443229682699765,0.9797104973897618,14.047989135441338,1
-2.7096085422476257,1.1321548521806315,14.332909595858984,1
-3.2578783398093836,1.0983406104401534,14.322587278773101,1
-3.2176733170487175,1.1402855920161614,14.377770096992892,1
-4.088363356156266,1.3664233961980792,14.323733425903459,1
-4.869424331087815,1.430356057083048,14.669177462956732,1
-5.069503597903477,1.5365325278883257,14.816933128950376,1
-4.6578734519461165,1.4734666464988704,14.706713765940698,1
-4.7333841326972985,1.4073681856609195,14.956958162175672,1
-4.201555292745763,1.397881064648006,14.990638451206733,1
-3.5990223314076304,1.4080459290501024,14.547962241478524,1
-4.015797480255111,1.4112985225250403,14.173002031244815,1
-4.172782846196074,1.5218051475851102,14.105084933671062,1
-4.00460507171443,1.5813414414969167,13.93629815702994,1
-3.60959109127636,1.4608311891724939,13.794851346948992,1
-3.3972166137927298,1.563186678806885,13.818365814382691,1
-2.9409938432695473,1.6255849650589569,13.947300164909532,1
-3.0289143863966723,1.6765019122817937,13.837747443609686,1
-3.6408609265595673,1.6007321492497226,13.823425891225021,1
-3.6746684054572496,1.637201935240748,13.765402615734823,1
-3.9125813164319454,1.730769379796335,14.096545746391687,1
-4.286936490998894,1.6327196432245,13.911271597901937,1
-4.754261888740698,1.641865993251701,13.770497654375681,1
-4.669677338516071,1.7193112905323,13.76049681808877,1
-4.62810887480944,1.5819920403012286,13.902321754943426,1
-4.968960785397707,1.5834827695220992,14.173614900368491,1
-5.493612264281649,1.6578525159472501,14.158485393613425,1
-5.8055015231547324,1.6048699619316646,14.089001282486748,1
-5.6819617509900056,1.6071767976602467,13.746121018404068,1
-6.050862954288414,1.6433333341620115,14.272646374849504,1
-6.321843555912347,1.6246987905342132,14.32913659025623,1
-7.319026953293374,1.7710120508966112,14.039230684228974,1
-7.50669857098971,1.7271104574483382,14.118775329007198,1
-7.33917678965061,1.7912271377411653,13.85780918505786,1
-6.890860791038487,1.7290033299814516,14.464742090927315,1
-6.077455708381472,1.6391446811499342,14.191645566081112,1
-6.479380808231171,1.6874951197278398,14.012265502447631,1
-6.819043843604241,1.6967005546310927,14.087768707848278,1
-6.372651837751292,1.7790755000600635,13.984938953027594,1
-6.482505055277719,1.8213417809538552,13.926251355396184,1
-5.325927829804106,1.7889114719832282,14.098228062608374,1
-4.456663274570222,1.9636180002875654,13.83212771006126,1
-4.335227875049445,2.012246473776434,13.618153580349512,1
-4.723290759267228,2.0555153741833423,13.067917878608972,1
-4.070684485233119,2.1482511117904726,13.04865204147649,1
-3.481575978931099,2.1453032437622523,13.286072805808224,1
-3.204289693578134,2.3923799887064994,13.373457069153698,1
-2.9879621483879877,2.3549511509006646,13.459708418319696,1
-2.9145424854487483,2.2553409472744845,13.780943726477588,1
-2.8765057388699318,2.186195577642397,13.952330785791974,1
-2.455925363326929,2.2620266816661516,13.674288257479319,1
-2.7634144998711596,2.3866616397318023,13.22988749646261,1
-2.0795101510519447,2.344756342624256,13.346360468929985,1
-1.8364652672030197,2.534607427325296,13.297505327701204,1
-2.1390081293478587,2.578297172033868,13.339817923702324,1
-2.528004144946092,2.513294799151968,12.917992548779743,1
-2.9548767568725665,2.5257739028393447,12.975984073206748,1
-3.4376007684270533,2.4515103415521406,12.702404735639492,1
-3.95511757637875,2.4859099064729193,12.762792738460357,1
-4.172978608682623,2.581376621349685,12.88433957331856,1
-3.290014862936843,2.6082170837201604,12.836912075751611,1
-3.06608597489846,2.626375944799158,12.444285701327283,1
-2.6998115223947816,2.599998782444989,12.096053876198766,1
-2.321510786523601,2.697887644567028,12.094568389280722,1
-1.7301524965868667,2.642821070587147,12.082611797409369,1
-1.7651281797664438,2.5218595908037873,12.430314059975467,1
-1.1698756673366606,2.404948495403843,12.715523296831227,1
-0.5749857142978837,2.5230841044425563,12.585592851971308,1
0.2494524961365574,2.5151260936797235,12.477378047200336,1
-0.5392467020586941,2.2744436464830713,12.002135892099032,1
0.22140081219096552,2.2496236351795638,12.100000085298833,1
-0.2239029813614194,2.326655643444256,12.01641874713752,1
-0.30120895559737354,2.329263080418033,12.295839563792892,1
0.7047376502135267,2.225833514526136,12.226520212667737,1
0.05040655186638443,2.4657486353631834,12.13050255172463,1
-0.37869873426578,2.3823590918948994,12.037585601053761,1
-0.47980250200754393,2.3061203195724436,11.742803176049259,1
-0.8399414680928803,2.3407722859473648,11.23318272313919,1
0.009960468461639782,2.322792034295859,11.146042221441922,1
-0.298055725504382,2.338822606946188,11.22601047558883,1
-0.13165366662866304,2.5244724516705266,11.504644244579547,1
0.029711863490616885,2.6507123679178872,11.760422678179559,1
-0.26063787141200817,2.712958676076742,11.830312390502849,1
-0.3137664689296727,2.7804648463878,11.83240826865844,1
0.3518614393979947,2.8009866708880615,11.833875426367158,1
-0.05930687719375105,2.7783302641430843,11.918631872072138,1
-0.34251882403707185,2.732947806325218,11.980028636911417,1
-0.1580167260304132,2.782408062363519,12.060153450767798,1
0.3502612710823151,2.7648646868249678,12.09484494098728,1
0.4844449857144705,2.6694166327274655,12.020460103555276,1
1.4581802573978988,2.6052527182607625,11.761322537745233,1
1.0469423520284313,2.5406810776702557,11.334390199122186,1
0.7333625778144275,2.593866449795639,11.639418576891423,1
0.9325816840375913,2.6588342277920063,11.59329136927697,1
-0.1347679599148559,2.590002394757469,11.554158778767444,1
-0.4958248724312977,2.615477695492629,11.77930835915807,1
0.2536397159363213,2.716932632712377,11.503817435038291,1
-0.031974281622528244,2.812158834808542,11.667585577596045,1
0.34355506920287937,2.7738969508800686,11.766079877732038,1
1.097927580490388,2.917884742806304,11.908834658871452,1
1.09403845958937,2.9681527547199527,11.687339774601043,1
0.8852995692208769,2.894559934528175,11.881102342172602,1
0.6050310657347887,2.7561679859980814,11.65537509732348,1
0.43138939090115647,2.8913373454602143,11.452206861926497,1
1.4233346443318042,2.870577770824976,12.005693574965482,1
1.4556015260796413,2.909268477605114,11.773247500819341,1
1.4506266558849563,2.929522636978302,11.63176678814867,1
2.301545116384139,2.862897453037906,11.910572367248175,1
2.107295517195453,2.870769887231648,11.757999246789984,1
1.4673876017951715,2.844117392988235,11.475395098995866,1
2.04954919031627,2.7916238430513665,11.379407129861608,1
1.895953113968674,2.6414534859376033,11.52315607078315,1
2.3918786337570226,2.6697180060151915,11.43358802163579,1
2.2442278522665746,2.781742383199259,11.087773692589082,1
2.8210487477477515,2.763550885275289,11.096063593460979,1
2.4069526447060676,2.717225442241407,11.069497110331378,1
1.6370425095899441,2.7820523897195293,11.186026374768291,1
2.3227983611221648,2.8651888221910378,11.601729130061461,1
3.1881384122806673,2.776617394128034,11.816452273450585,1
4.804633790743405,2.8123572092697,12.152493655416215,1
4.053557747255431,2.749666984562846,11.914173277066146,1
3.9555071574761413,2.5910623719974906,12.39320273505362,1
3.767739459205544,2.549374572896086,12.161675451645703,1
3.6873793229404868,2.5105215232748783,12.104387357967857,1
3.3759522261040846,2.6048533959821936,11.826866186450719,1
3.6174492122461452,2.445690696324914,11.824911977941518,1
3.9111275512592143,2.4021864937281596,11.827877020889398,1
4.046901970534883,2.410872871189185,11.658865586953178,1
3.8954880389034643,2.494337531492069,11.806284767226598,1
3.7319144936103172,2.3385371811260343,12.117257006912766,1
4.138565274599378,2.2790412564766926,12.2608075191808,1
4.08076181827626,2.282888874103164,12.569318915603262,1
3.6723871843858222,2.32628763876519,12.64324546176265,1
3.6197617112440224,2.4167701995214284,12.504171924432725,1
3.498741403153494,2.418383402623468,12.519272311007215,1
3.4824250410606794,2.4526340440707286,12.481739016733522,1
3.2833957257013258,2.5457647671501515,12.117658905036103,1
3.0865146226199554,2.4797028705100703,12.197549415502587,1
3.989014928525897,2.4776087435635263,12.322918609674451,1
4.298910096788462,2.603738015930491,12.882041318460399,1
5.254393146089074,2.732680804252274,13.068872804575808,1
4.832683234760296,2.6082305917316178,13.19715029716262,1
5.591364052765095,2.556788891888661,12.771512880900927,1
6.736292866938682,2.4311852145898376,12.845395274752288,1
7.3055428346678015,2.325906946225104,12.661681050469609,1
7.450366417312028,2.334830399157534,12.85750844267042,1
7.632084400776246,2.3396695115982906,12.725241799164904,1
7.689220796084081,2.211964118968433,12.455456932702647,1
7.215328752190095,2.165357279298549,12.340149588096565,1
7.7262654009132765,2.0144856376989764,12.913125820212297,1
6.567455027203403,1.9987471006733102,12.713245202883439,1
7.964735961565443,1.870113470580047,12.853563300660394,1
7.377127272667549,1.9520374173421644,12.735677786408036,1
7.463044263957791,1.9000446595649152,13.162620652829482,1
8.378686256948523,1.8734801524815365,13.45142159971949,1
7.969035268323581,2.0424490669453563,13.4398308215269,1
8.213266303982726,2.0097893103610094,13.61318261254098,1
7.99692728993094,1.815368922292663,13.559862389633949,1
9.113235670674147,1.9346919216084577,13.536063511425928,1
8.674133149217749,1.7840946448876953,13.1787487268261,1
9.169734330475785,1.7908421985958742,13.634186026992213,1
9.115021136675722,1.8708981600341668,13.270502269077372,1
8.389338613410171,1.7116648688192668,13.133450719317404,1
8.319261970575798,1.7083316269331112,13.287767420464487,1
9.163957954833046,1.6995526017074865,13.489139233588283,1
8.555436820149463,1.7215640277938036,13.363677414645442,1
7.697722172315962,1.5927769965313676,13.287677405909244,1
7.424749194414984,1.6858742981330703,12.995733394713117,1
7.7732867534351255,1.518158541928416,12.941611682997854,1
6.993310993011019,1.5549311590844912,12.932175110531507,1
6.464266933631264,1.532672022531424,13.347237424444621,1
6.352146163686301,1.5515167983066587,13.24826429913289,1
6.312840835127294,1.4863956758490573,13.358613124731619,1
6.629912103027838,1.5319058909340475,13.259851822433081,1
6.571013596688901,1.4726312679738889,13.66751775512867,1
6.703270426625273,1.4593983246388502,13.529849695715649,1
7.326261537448447,1.584019443060847,13.397714045878578,1
7.93944328336652,1.5483047662175342,12.95936146149215,1
8.302063220236942,1.5749262971791813,13.515051645085904,1
7.934705107618207,1.5774301704387876,13.43350187229829,1
7.14364915780458,1.620277067285343,13.670043459506363,1
7.386811928874554,1.6942947170191602,13.945294035888121,1
7.696807130183917,1.6868789167646903,13.701225582365149,1
7.548654345065507,1.7131309920558497,13.763251985244722,1
7.67918015340848,1.6559965959792482,13.88017986293036,1
8.719536167036209,1.6881286310269186,14.025782796013639,1
8.30753504449678,1.64987067422222,13.872904394561496,1
8.970313495745486,1.5931537361072092,13.732033705728803,1
9.418866555919816,1.504536055048951,13.461758064919113,1
9.7754186994406,1.6217124039636241,13.581796698732497,1
10.089870225640352,1.5930484439983137,13.44272370698532,1
9.959207519975829,1.5966632845541666,13.555065709667232,1
10.25094177379094,1.397477009272874,13.449750174014161,1
10.514698306617161,1.567700154204562,13.632405806847562,1
10.177448050242766,1.6927925631863512,13.417000840642192,1
9.840872306305405,1.5667664672501844,13.127218909019518,1
10.267837534111212,1.6913708387722364,13.287684980303737,1
9.763596781342672,1.684080286380905,13.08337481106883,1
8.930118087428884,1.8022148281518056,12.72156031668251,1
9.044964618445722,1.700914734582485,12.397006271039798,1
8.971219668008944,1.6478583013073271,11.831333451906412,1
9.680513962204012,1.6544174008338692,11.59967787122002,1
9.468114488137644,1.6803443519677719,11.579099890160112,1
8.84079766298279,1.6243477614241306,11.744406733102236,1
8.818278110127052,1.4788983496164538,11.87533471144431,1
8.717766960869495,1.5058887454673264,11.533599450219446,1
7.835437175352663,1.5907050119222532,11.464148367982311,1
7.7225388054286235,1.5677476746043562,11.483934563103153,1
7.359702913849659,1.5771882153648706,11.272043552185515,1
7.965436251204818,1.5181182071993315,11.406791881869207,1
8.307777758836993,1.6180213347620134,11.251788874892087,1
8.089094319970657,1.6827617715602488,11.279927237660697,1
7.995132052524861,1.6778860357095289,11.460447034533498,1
7.928554054815793,1.6881492369699933,11.52784228077947,1
6.756601209854364,1.773357418531209,11.413585640508987,1
7.460577633384861,1.866574008779226,11.644726831262483,1
7.047350120536454,1.729561850942789,11.938433564023436,1
8.62337577275581,1.7789525157608306,11.622899190354877,1
8.608136858997794,1.687803074608618,11.839773206231188,1
9.366642932525934,1.8330016338974437,11.663219402003493,1
8.198047461877994,1.7613251048776601,11.442465270450626,1
7.655808017473859,1.745188131489789,10.919109845611741,1
7.111290520258449,1.835646844269461,10.973426801729621,1
7.376496894317644,1.732434681912424,11.038969967276063,1
